426;60;2011-02-22 10:49:40.267000000;040533700135;2005-11-25 00:00:00;25;м. Бориспіль, вул. Франка, 2а;109;22672,65000000;комерційне використання під існуючий пункт по прийому макулатури;109;комерційне використання під існуючий пункт по прийому макулатури;14;30;040533700135;2005-11-29 00:00:00;;,00550000;На земельній ділянці знаходиться павільйон по прийому макулатури;0;,00000000;3210500000:10:009:0003;0;,00550000;5,00000000;1133,63000000;,00000000;,00000000;,00000000;1133,63000000;94,47000000;2005-11-29 00:00:00;2030-11-29 00:00:00;;0;1200,48000000;100,04000000;0;,00000000;0;-1;-1;-1;
427;60;2011-01-31 16:38:40.983000000;040533700136;2005-11-11 00:00:00;10;м. Бориспіль, вул. Запорізька, 16;92;798379,40000000;промисловість;109;промисловість;14;30;040533700136;2005-12-06 00:00:00;2005-12-06 00:00:00;1,49940000;На земельній ділянці знаходиться виробнича база по виготовленню будівельних матеріалів;0;,00000000;3210500000:03:010:0001;0;1,49940000;1,00000000;7983,79000000;,00000000;,00000000;,00000000;7983,79000000;665,32000000;2005-12-06 00:00:00;2015-12-06 00:00:00;;0;,00000000;,00000000;0;,00000000;0;-1;-1;-1;
428;60;2011-01-31 16:40:42.250000000;040533700137;2005-11-11 00:00:00;10;м. Бориспіль, вул. Запорізька, 1;93;167640,88000000;промисловість;109;промисловість ;14;30;040533700137;2005-12-06 00:00:00;2005-12-06 00:00:00;,30500000;На земельній ділянці знаходиться майновий комплекс;0;,00000000;3210500000:03:010:0002;0;,30500000;1,00000000;1676,64000000;,00000000;,00000000;,00000000;1676,64000000;139,72000000;2005-12-06 00:00:00;2015-12-06 00:00:00;;0;,00000000;,00000000;0;,00000000;0;-1;-1;-1;
429;54;2008-07-14 09:28:20.423000000;040533700138;2005-12-08 00:00:00;10;;-1;116109,60000000;Для ;-1;Для ;21;30;040533700138;2005-12-08 00:00:00;;1,72400000;;0;,00000000;;0;1,72400000;10,00000000;11610,96000000;,00000000;,00000000;,00000000;11610,96000000;967,58000000;2005-12-08 00:00:00;2015-12-08 00:00:00;;0;12270,24000000;1022,52000000;0;,00000000;0;-1;-1;-1;
430;54;2008-07-14 09:28:47.250000000;040533700139;2005-12-08 00:00:00;10;;-1;15193,70000000;Для ;-1;Для ;21;30;040533700139;2005-12-08 00:00:00;;1,06110000;;0;,00000000;;0;1,06110000;10,00000000;1519,37000000;,00000000;,00000000;,00000000;1519,37000000;126,61000000;2005-12-08 00:00:00;2015-12-08 00:00:00;;0;1605,60000000;133,80000000;0;,00000000;0;-1;-1;-1;
431;60;2011-02-17 17:08:51.767000000;040533700140;2005-12-06 00:00:00;4;вул. Маяковського, 46;110;1350392,96000000;під багатоповерхову забудову;102;під багатоповерхову забудову;14;30;040533700140;2005-12-09 00:00:00;;2,02640000;На земельній ділянці об'єкти нерухомості не знаходиться;0;,00000000;3210500000:06:028:0005;0;2,02640000;5,00000000;67519,65000000;,00000000;,00000000;,00000000;67519,65000000;5626,64000000;2005-12-09 00:00:00;2009-12-09 00:00:00;;0;71503,32000000;5958,61000000;0;,00000000;0;-1;-1;-1;
432;54;2008-07-14 09:29:25.937000000;040533700141;2005-12-15 00:00:00;10;;-1;329559,40000000;Для ;-1;Для ;21;30;040533700141;2005-12-15 00:00:00;;4,74400000;;0;,00000000;;0;4,74400000;10,00000000;32955,94000000;,00000000;,00000000;,00000000;32955,94000000;2746,33000000;2005-12-15 00:00:00;2015-12-15 00:00:00;;0;34827,36000000;2902,28000000;0;,00000000;0;-1;-1;-1;
433;60;2011-04-21 15:10:17.483000000;040533700142;2005-12-07 00:00:00;25;м. Бориспіль, вул. 1-го Травня;111;80883,47000000;комерційне використання під частиною існуючої будівлі;109;комерційне використання під частиною існуючої будівлі;14;30;040533700142;2005-12-21 00:00:00;;,01810000;На земельній ділянці знаходиться нежитлова будівля;0;,00000000;3210500000:10:006:0039;0;,01810000;7,00000000;5661,84000000;,00000000;,00000000;,00000000;5661,84000000;471,82000000;2005-12-21 00:00:00;2030-12-21 00:00:00;;0;6909,12000000;575,76000000;0;,00000000;0;-1;-1;-1;
434;60;2011-03-09 11:10:49.280000000;040533700143;2005-02-23 00:00:00;25;м. Бориспіль, біля станції “Бориспіль” Південно-Західної залізниці;29;148248,00000000;Для проведення навантажувально-розвантажувальних робіт;109;Для проведення навантажувально-розвантажувальних робіт;14;30;040533700143;2005-12-21 00:00:00;;,25000000;На земельній ділянці знаходиться об"єкти нерухомого майна;0;,00000000;3210500000:06:001:0003;0;,25000000;2,00000000;2964,96000000;,00000000;,00000000;,00000000;2964,96000000;247,08000000;2005-12-21 00:00:00;2030-12-21 00:00:00;;0;8064,84000000;672,07000000;0;,00000000;0;-1;-1;-1;
435;54;2008-07-08 11:27:56.890000000;040533700144;2005-12-21 00:00:00;10;;-1;32849,70000000;Для ;-1;Для ;21;30;040533700144;2005-12-21 00:00:00;;,54000000;;0;,00000000;;0;,54000000;10,00000000;3284,97000000;,00000000;,00000000;,00000000;3284,97000000;273,75000000;2005-12-21 00:00:00;2015-12-21 00:00:00;;0;3471,60000000;289,30000000;0;,00000000;0;-1;-1;-1;
436;60;2011-02-23 10:19:01.157000000;040533700145;2005-12-24 00:00:00;5;вул. Тургенєва, 94;114;403,78000000;городництво;101;городництво;14;30;040533700145;2005-12-27 00:00:00;;,06000000;На земельній ділянці об'єкти нерухомості не знаходиться;0;,00000000;3210500000:09:013:0004;0;,06000000;3,00000000;12,11000000;,00000000;,00000000;,00000000;12,11000000;1,01000000;2005-12-27 00:00:00;2010-12-27 00:00:00;;0;14,76000000;1,23000000;0;,00000000;0;-1;-1;-1;
437;60;2011-02-23 10:19:31.720000000;040533700146;2005-12-22 00:00:00;5;вул. Тургенева, 94;554;403,78000000;Для городництва;101;Для городництва;14;30;040533700146;2005-12-27 00:00:00;;,06000000;На земельній ділянці об'єкти нерухомості не знаходиться;0;,00000000;3210500000:09:013:0005;0;,06000000;3,00000000;12,11000000;,00000000;,00000000;,00000000;12,11000000;1,01000000;2005-12-27 00:00:00;2010-12-27 00:00:00;;0;14,76000000;1,23000000;0;,00000000;0;-1;-1;-1;
438;60;2011-04-19 14:51:13.407000000;040533700147;2005-12-27 00:00:00;10;північно-східний житловий р-н, що підлягає однією із сторін до пров. Кірова;117;5305650,53000000;житлова забудова і громадське призначення;102;житлова забудова і громадське призначення;14;30;040533700147;2005-12-28 00:00:00;;9,55000000;На земельній ділянці об'єкти нерухомості не знаходиться;0;,00000000;3210500000:04:001:0004;0;9,55000000;3,00000000;159169,52000000;,00000000;,00000000;,00000000;159169,52000000;13264,13000000;2005-12-28 00:00:00;2015-12-28 00:00:00;;0;254383,32000000;21198,61000000;0;,00000000;0;-1;-1;-1;
439;60;2011-04-18 12:26:26.937000000;040533700148;2005-12-29 00:00:00;25;вул. Шевченка, 100;557;1631766,40000000;землі підприємств іншої промисловості;109;землі підприємств іншої промисловості;14;30;040533700148;2005-12-30 00:00:00;;1,66100000;На земельній ділянці знаходиться нежилі будинки;0;,00000000;3210500000:04:035:0001;0;1,66100000;3,00000000;48952,99000000;,00000000;,00000000;,00000000;48952,99000000;4079,42000000;2005-12-30 00:00:00;2030-12-30 00:00:00;;0;48953,04000000;4079,42000000;0;,00000000;0;-1;-1;-1;
440;58;2011-06-16 11:04:32.063000000;040633700001;2005-12-29 00:00:00;10;вул. Київський Шлях, 83;555;1481868,00000000;Під існуючим приміщенням адмінбудівлі;109;Під існуючим приміщенням адмінбудівлі;14;30;040633700001;2006-01-11 00:00:00;;,27000000;На земельній ділянці знаходиться адмінбудівля;0;,00000000;3210500000:10:009:0044;0;,27000000;3,00000000;44456,04000000;,00000000;,00000000;,00000000;44456,04000000;3704,67000000;2006-01-11 00:00:00;2016-01-11 00:00:00;;0;44456,04000000;3704,67000000;0;,00000000;0;-1;-1;-1;
441;54;2008-09-18 12:03:17.437000000;040633700002;2005-12-29 00:00:00;10;вул. Привокзальна, 2;556;236742,85000000;Під існуючим кафе;109;Під існуючим кафе;18;30;040633700002;2006-01-11 00:00:00;;,09360000;На земельній ділянці знаходиться кафе;0;,00000000;3210500000:06:001:0007;0;,09360000;1,00000000;2367,43000000;,00000000;,00000000;,00000000;2367,43000000;197,29000000;2006-01-11 00:00:00;2016-01-11 00:00:00;2007-12-26 00:00:00;0;2501,88000000;208,49000000;0;,00000000;0;-1;-1;-1;
442;58;2011-05-17 14:35:01.327000000;040633700003;2005-12-28 00:00:00;10;вул. Рильського, 1;120;58202,10000000;комерційне використання для обслуговування та експлуатації існуючого магазину;109;комерційне використання для обслуговування та експлуатації існуючого магазину;18;30;040633700003;2006-01-12 00:00:00;;,10000000;На земельній ділянці знаходиться магазин;0;,00000000;3210500000:01:003:0004;0;,10000000;5,00000000;2910,11000000;,00000000;,00000000;,00000000;2910,11000000;242,51000000;2006-01-12 00:00:00;2016-01-12 00:00:00;2011-05-13 00:00:00;0;5110,20000000;425,85000000;0;,00000000;0;-1;-1;-1;
443;60;2011-02-22 09:58:51.343000000;040633700004;2005-12-22 00:00:00;5;вул. Київський Шлях, в р-ні 35 ;112;32783,40000000;Для комерційного використання під існуючий торгівельний павільйон;109;Для комерційного використання під існуючий торгівельний павільйон;14;30;040633700004;2006-01-12 00:00:00;;,01170000;На земельній ділянці знаходиться торговий павільйон;0;,00000000;3210500000:07:002:0013;0;,01170000;7,00000000;2294,84000000;,00000000;,00000000;,00000000;2294,84000000;191,24000000;2006-01-12 00:00:00;2011-01-12 00:00:00;;0;2799,60000000;233,30000000;0;,00000000;0;-1;-1;-1;
444;60;2011-02-10 08:57:12.327000000;040633700005;2005-12-27 00:00:00;5;Олени Пчілки, 2;119;249,27000000;городництво;101;Для городництва;14;30;040633700005;2006-01-13 00:00:00;;,04000000;На земельній ділянці об'єкти нерухомості не знаходиться;0;,00000000;3210500000:13:010:0014;0;,04000000;3,00000000;7,48000000;,00000000;,00000000;,00000000;7,48000000;,62000000;2006-01-13 00:00:00;2011-01-13 00:00:00;;0;9,12000000;,76000000;0;,00000000;0;-1;-1;-1;
445;60;2011-02-22 17:11:44.110000000;040633700006;2005-12-27 00:00:00;5;вул. Олени Пчілки, 2;118;373,91000000;городництво ;101;Для городництва;14;30;040633700006;2006-01-13 00:00:00;;,06000000;На земельній ділянці об'єкти нерухомості не знаходиться;0;,00000000;3210500000:13:010:0015;0;,06000000;3,00000000;11,22000000;,00000000;,00000000;,00000000;11,22000000;,94000000;2006-01-13 00:00:00;2011-01-13 00:00:00;;0;13,68000000;1,14000000;0;,00000000;0;-1;-1;-1;
446;54;2008-07-14 09:32:14.953000000;040633700007;2006-01-17 00:00:00;5;;-1;123342,30000000;Для ;-1;Для ;21;30;040633700007;2006-01-17 00:00:00;;1,44060000;;0;,00000000;;0;1,44060000;10,00000000;12334,23000000;,00000000;,00000000;,00000000;12334,23000000;1027,85000000;2006-01-17 00:00:00;2011-01-17 00:00:00;;0;13034,64000000;1086,22000000;0;,00000000;0;-1;-1;-1;
447;60;2011-02-22 16:29:48.360000000;040633700008;2006-01-12 00:00:00;10;вул. Київський шлях, 147-в;124;13966,08000000;Землі роздрібної торгівлі та комерційних послуг;109;Землі роздрібної торгівлі та комерційних послуг;14;30;040633700008;2006-01-17 00:00:00;2005-01-12 00:00:00;,00960000;На земельній ділянці знаходитьсяторговий павільйон "Альона";0;,00000000;3210500000:11:020:0023;0;,00960000;7,00000000;977,63000000;,00000000;,00000000;,00000000;977,63000000;81,47000000;2006-01-17 00:00:00;2016-01-17 00:00:00;;0;1192,68000000;99,39000000;0;,00000000;0;-1;-1;-1;
448;58;2011-04-22 12:05:44.860000000;040633700009;2005-12-27 00:00:00;5;вул. Чкалова, 23;116;492,31000000;городництво;101;городництво;14;30;040633700009;2006-01-18 00:00:00;;,07900000;На земельній ділянці об'єкти нерухомості не знаходиться;0;,00000000;3210500000:09:055:0004;0;,07900000;3,00000000;14,00000000;,00000000;,00000000;,00000000;14,00000000;1,17000000;2006-01-18 00:00:00;2016-07-24 00:00:00;;0;18,00000000;1,50000000;0;,00000000;0;-1;-1;-1;
449;58;2011-06-20 12:14:02.163000000;040633700010;2005-12-30 00:00:00;5;спецмістечко між будинками 158-159;121;1152754,32000000;для житлової забудови (під будівництво багатоповерхового жилого будинку);102;для житлової забудови (під будівництво багатоповерхового жилого будинку);14;30;040633700010;2006-01-19 00:00:00;;1,00000000;На земельній ділянці об'єкти нерухомості не знаходиться;0;,00000000;3210500000:07:003:0014;0;1,00000000;5,00000000;59255,00000000;,00000000;,00000000;,00000000;59255,00000000;4937,92000000;2006-01-19 00:00:00;2012-01-19 00:00:00;;0;72289,20000000;6024,10000000;0;,00000000;0;-1;-1;-1;
450;60;2011-04-15 11:12:13.173000000;040633700011;2005-11-23 00:00:00;5;м. Бориспіль, вул. Київський Шлях, 53а;-1;2169193,09000000;для житлової забудови (під будівництво багатоповерхових будинків);102;для житлової забудови (під будівництво багатоповерхових будинків);14;30;040633700011;2006-01-20 00:00:00;;1,81100000;На земельній ділянці об'єкти нерухомості не знаходиться;0;,00000000;3210500000:10:003:0054;0;1,81100000;3,00000000;65075,79000000;,00000000;,00000000;,00000000;65075,79000000;5422,98000000;2006-01-20 00:00:00;2011-01-20 00:00:00;;0;,00000000;,00000000;0;,00000000;0;-1;-1;-1;
451;54;2008-09-18 15:13:50.453000000;040633700012;2006-01-25 00:00:00;10;вул. Броварська, 5;558;393700,18000000;Для розширення виробничих потужностей (будівництво складу сировини та готовної продукції);109;Для розширення виробничих потужностей (будівництво складу сировини та готовної продукції);18;30;040633700012;2006-01-27 00:00:00;;,54530000;На земельній ділянці об'єкти нерухомості не знаходиться;0;,00000000;3210500000:06:006:0004;0;,54530000;1,00000000;3937,00000000;,00000000;,00000000;,00000000;3937,00000000;328,08000000;2006-01-27 00:00:00;2016-01-27 00:00:00;2006-03-23 00:00:00;0;4160,52000000;346,71000000;0;,00000000;0;-1;-1;-1;
452;54;2009-01-27 15:27:36.937000000;040633700013;2006-01-25 00:00:00;25;вул. Броварська, 5;126;177243,66000000;комерційне використання під розміщення автомобільної стоянки;109;комерційне використання під розміщення автомобільної стоянки;18;30;040633700013;2006-01-31 00:00:00;2006-01-25 00:00:00;,11260000;На земельній ділянці знаходиться автомобільна стоянка;0;,00000000;3210500000:06:006:0005;0;,11260000;5,00000000;8862,18000000;,00000000;,00000000;,00000000;8862,18000000;738,52000000;2006-01-31 00:00:00;2031-01-31 00:00:00;2008-09-19 00:00:00;0;9365,52000000;780,46000000;0;,00000000;0;-1;-1;-1;
453;54;2008-09-18 15:36:55.530000000;040633700014;2006-01-27 00:00:00;5;вул. Київський шлях, 28;560;1155894,35000000;будівництво багатоповерхових житлових будинків;109;Під існуючою забудовою (виробнича база);18;30;040633700014;2006-01-27 00:00:00;;1,07000000;На земельній ділянці об'єкти нерухомості не знаходиться;0;,00000000;3210500000:01:005:0006;0;1,07000000;1,00000000;11558,94000000;,00000000;,00000000;,00000000;11558,94000000;963,25000000;2006-01-27 00:00:00;2011-01-27 00:00:00;2007-07-31 00:00:00;0;12215,40000000;1017,95000000;0;,00000000;0;-1;-1;-1;
454;60;2011-04-19 15:31:27.173000000;040633700015;2006-01-25 00:00:00;25;вул. Запорізька, 32;125;154500,00000000;Землі промисловості під розміщення виробничо-складського комплексу підприємства;109;Землі промисловості під розміщення виробничо-складського комплексу підприємства ;14;30;040633700015;2006-01-31 00:00:00;2006-01-25 00:00:00;,50000000;На земельній ділянці об'єкти нерухомості не знаходиться;0;,00000000;3210500000:03:001:0003;0;,50000000;3,00000000;4635,00000000;,00000000;,00000000;,00000000;4635,00000000;386,25000000;2006-01-31 00:00:00;2031-01-31 00:00:00;;0;4908,48000000;409,04000000;0;,00000000;0;-1;-1;-1;
455;54;2008-07-07 17:22:30;040633700016;2006-01-27 00:00:00;25;вул. Завокзальна. 3;332;696202,94000000;Для будівництва виробничо-складського комплексу;109;Для ;18;30;040633700016;2006-01-31 00:00:00;;2,70000000;На земельній ділянці знаходиться виробничо-складський комплекс;0;,00000000;;0;2,70000000;3,00000000;20886,09000000;,00000000;,00000000;,00000000;20886,09000000;1740,51000000;2006-01-31 00:00:00;2031-01-31 00:00:00;2007-03-21 00:00:00;0;7357,32000000;613,11000000;0;,00000000;0;-1;-1;-1;
456;54;2009-07-28 17:14:39.203000000;040633700016;2006-01-30 00:00:00;10;вул. 1-го Травня, 2;128;162238,79000000;комерційне використання під існуючим кафе;109;комерційне використання під існуючим кафе;18;30;040633700016;2006-02-01 00:00:00;;,04300000;На земельній ділянці знаходиться кафе "Еліт";0;,00000000;3210500000:10:006:0043;0;,04300000;1,00000000;1622,40000000;,00000000;,00000000;,00000000;1622,40000000;135,20000000;2006-02-01 00:00:00;2016-02-01 00:00:00;2008-12-11 00:00:00;0;1714,56000000;142,88000000;0;,00000000;0;-1;-1;-1;
457;60;2011-02-15 17:06:21.827000000;040633700017;2006-01-25 00:00:00;10;вул. Новопрорізна, 2;127;811756,00000000;будівництво багатоповерхового будинку;102;будівництво багатоповерхового будинку;14;30;040633700017;2006-02-02 00:00:00;2006-02-09 00:00:00;,71470000;На земельній ділянці об'єкти нерухомості не знаходиться;0;,00000000;3210500000:07:006:0015;0;,71470000;5,00000000;40587,80000000;,00000000;,00000000;,00000000;40587,80000000;3382,32000000;2006-02-02 00:00:00;2016-02-02 00:00:00;;0;,00000000;,00000000;0;,00000000;0;-1;-1;-1;
458;60;2011-04-20 11:45:01.673000000;040633700018;2006-01-31 00:00:00;10;м. Бориспіль, ріг вул. Київський Шлях - Січнева;130;31311,60000000;Для комерційне використання під будівництво магазину промислових товарів;109;Для комерційне використання під будівництво магазину промислових товарів;14;30;040633700018;2006-02-02 00:00:00;;,00970000;На земельній ділянці об'єкти нерухомості не знаходиться;0;,00000000;3210500000:07:003:0018;0;,00970000;7,00000000;2191,81000000;,00000000;,00000000;,00000000;2191,81000000;182,65000000;2006-02-02 00:00:00;2016-02-02 00:00:00;;0;2321,16000000;193,43000000;0;,00000000;0;-1;-1;-1;
459;60;2011-03-09 09:35:00.093000000;040633700019;2006-02-03 00:00:00;5;в межах вулиць Дзержинського-Косіора-Франка;143;2680055,03000000;Для житлової забудови та громадського призначення;102;Для будівництва багатоповерхових житлових будинків;18;30;040633700019;2006-02-08 00:00:00;2006-03-06 00:00:00;1,99200000;На земельній ділянці об'єкти нерухомості не знаходиться;0;,00000000;3210500000:10:009:0037;0;1,99200000;3,00000000;80401,65000000;,00000000;,00000000;,00000000;80401,65000000;6700,14000000;2006-02-08 00:00:00;2011-02-08 00:00:00;2011-02-22 00:00:00;0;100833,84000000;8402,82000000;0;,00000000;0;-1;-1;-1;
460;54;2009-01-15 12:42:11.157000000;040633700020;2006-01-26 00:00:00;25;вул. Шевченка, 100;559;95835,40000000;Під існуючою забудовою (виробнича база);109;Під існуючою забудовою (виробнича база);18;30;040633700020;2006-02-08 00:00:00;;1,53670000;На земельній ділянці знаходиться виробнича база;0;,00000000;3210500000:04:032:0005;0;1,53670000;1,00000000;9583,54000000;,00000000;,00000000;,00000000;9583,54000000;798,63000000;2006-02-08 00:00:00;2031-02-08 00:00:00;2007-03-15 00:00:00;0;10127,76000000;843,98000000;0;,00000000;0;-1;-1;-1;
235;54;2008-07-16 10:32:49.343000000;100;2004-05-19 00:00:00;10;вул. Головатого, 17;455;139349,20000000;Для розміщення майстерні по технічному обслуговуванню автомобілів;109;Для розміщення майстерні по технічному обслуговуванню автомобілів;14;30;100;2004-05-24 00:00:00;;,22640000;На земельній ділянці знаходиться: майстерня по технічному обслуговуванню автомобілів; гаражі; холодильна камера; котельня;0;,00000000;;0;,22640000;2,00000000;2786,98000000;,00000000;,00000000;,00000000;2786,98000000;232,25000000;2004-05-24 00:00:00;2014-05-24 00:00:00;;0;2945,28000000;245,44000000;0;,00000000;0;-1;-1;-1;
236;54;2009-10-15 12:01:41.360000000;101;2004-05-06 00:00:00;10;вул. Київський шлях (район адміністративного будинку ВАТ "БРТП");453;14112,25000000;Для будівництва торгового магазину, для роздрібної торгівлі та комерційних послуг;109;Для будівництва торгового магазину, для роздрібної торгівлі та комерційних послуг;18;30;101;2004-05-24 00:00:00;;,01500000;На земельній ділянці об'єкти нерухомості не знаходиться;0;,00000000;3210500000:07:005:0009;0;,01500000;4,00000000;564,49000000;,00000000;,00000000;,00000000;564,49000000;47,04000000;2004-05-24 00:00:00;2014-05-24 00:00:00;2009-09-24 00:00:00;0;596,52000000;49,71000000;0;,00000000;0;-1;-1;-1;
237;54;2008-07-16 11:04:43.953000000;102;2004-05-25 00:00:00;25;;-1;274882,00000000;Для ;-1;Для ;21;30;102;2004-05-25 00:00:00;;4,50000000;;0;,00000000;;0;4,50000000;10,00000000;27488,20000000;,00000000;,00000000;,00000000;27488,20000000;2290,68000000;2004-05-25 00:00:00;2029-05-25 00:00:00;;0;29049,00000000;2420,75000000;0;,00000000;0;-1;-1;-1;
238;54;2009-01-14 08:45:04.563000000;103;2004-05-24 00:00:00;10;вул. Гоголя, 2;456;85725,41000000;Під існуючу будівлю;102;Під існуючу будівлю;18;30;103;2004-06-14 00:00:00;;,25900000;На земельній ділянці знаходиться не житлове приміщення (будівля колишнього готелю);0;,00000000;;0;,25900000;4,00000000;3429,01000000;,00000000;,00000000;,00000000;3429,01000000;285,75000000;2004-06-14 00:00:00;2014-06-14 00:00:00;2008-10-09 00:00:00;0;3623,76000000;301,98000000;0;,00000000;0;-1;-1;-1;
239;60;2011-04-20 11:37:10.077000000;104;2004-06-04 00:00:00;10;вул. Завокзальна, 35;-1;59486,16000000;Під виробниче приміщення концентрату білкового;109;Під виробниче приміщення концентрату білкового;14;30;104;2004-06-14 00:00:00;;,63900000;На земельній ділянці знаходиться виробниче приміщення;0;,00000000;3210500000:::;0;,63900000;10,00000000;5946,81000000;,00000000;,00000000;,00000000;5946,81000000;495,57000000;2004-06-14 00:00:00;2014-06-14 00:00:00;;0;7719,12000000;643,26000000;0;,00000000;0;-1;-1;-1;
240;54;2008-10-09 11:36:15.923000000;106;2004-06-25 00:00:00;3;вул Верхній Вал, 2;-1;11235,38000000;Під існуючий магазин, для роздрібної торгівлі та комерційних послуг;109;Під існуючий магазин, для роздрібної торгівлі та комерційних послуг;18;30;106;2004-06-30 00:00:00;;,00280000;На земельній ділянці знаходиться магазин;0;,00000000;;0;,00280000;1,00000000;112,35000000;,00000000;,00000000;,00000000;112,35000000;9,36000000;2004-06-30 00:00:00;2007-06-30 00:00:00;2007-06-30 00:00:00;0;118,68000000;9,89000000;0;,00000000;0;-1;-1;-1;
241;54;2008-12-05 12:31:47.720000000;107;2004-07-23 00:00:00;5;вул Київський шлях, 2\5, в мікрорайоні "Стріла";491;45017947,00000000;Під будівництво багатоповерхових житлових будинків;109;Під будівництво багатоповерхових житлових будинків;18;30;107;2004-07-26 00:00:00;;1,21120000;На земельній ділянці знаходиться;0;,00000000;;0;1,21120000;3,00000000;13506,00000000;,00000000;,00000000;,00000000;13506,00000000;1125,50000000;2004-07-26 00:00:00;2009-07-26 00:00:00;2008-09-23 00:00:00;0;14272,92000000;1189,41000000;0;100,00000000;30;-1;-1;-1;
242;54;2008-08-01 16:10:14.813000000;108;2004-08-03 00:00:00;10;вул. Головатого, 76;457;456628,68000000;Для розміщення виробничої бази;109;Для розміщення виробничої бази;18;30;108;2004-08-05 00:00:00;;1,47900000;На земельній ділянці знаходиться;0;,00000000;;0;1,47900000;5,00000000;22831,43000000;,00000000;,00000000;,00000000;22831,43000000;1902,62000000;2004-08-05 00:00:00;2014-08-05 00:00:00;2005-05-20 00:00:00;0;2010,60000000;167,55000000;0;,00000000;0;-1;-1;-1;
243;60;2011-02-18 11:59:47.483000000;109;2004-08-05 00:00:00;10;вул Броварська, 7;-1;1161096,19000000;Для розміщення виробничо-складської бази;109;Для розміщення виробничо-складської бази;14;30;109;2004-08-06 00:00:00;;1,72400000;під будівництво складского комплексу;0;,00000000;;0;1,72400000;1,00000000;11610,96000000;,00000000;,00000000;,00000000;11610,96000000;967,58000000;2004-08-06 00:00:00;2014-08-06 00:00:00;;0;15071,28000000;1255,94000000;0;,00000000;0;-1;-1;-1;
244;60;2011-04-13 16:17:44.627000000;110;2004-08-06 00:00:00;10;вул. Нова та Героїв Революції;-1;1584792,00000000;Для будівництва багатоповерхових житлових будинків;102;Для будівництва багатоповерхових житлових будинків;14;30;110;2004-08-06 00:00:00;;1,08000000;На земельній ділянці об'єкти нерухомості не знаходиться;0;,00000000;3210500000:10:006:0051;0;1,08000000;5,00000000;79239,60000000;,00000000;,00000000;,00000000;79239,60000000;6603,30000000;2004-08-06 00:00:00;2014-08-06 00:00:00;;0;132273,00000000;11022,75000000;0;,00000000;0;-1;-1;-1;
245;60;2011-02-22 12:36:39.733000000;111;2004-08-06 00:00:00;5;вул. Франка, 3;-1;11907,30000000;Для  установки тимчасового кіоску;109;Для  установки тимчасового кіоску ;14;30;111;2004-08-13 00:00:00;;,00300000;На земельній ділянці об'єкти нерухомості не знаходиться;0;,00000000;3210500000:::;0;,00300000;7,00000000;833,51000000;,00000000;,00000000;,00000000;833,51000000;69,46000000;2004-08-13 00:00:00;2009-08-13 00:00:00;;0;1016,88000000;84,74000000;0;,00000000;0;-1;-1;-1;
246;54;2008-07-08 10:40:34.610000000;112;2004-08-30 00:00:00;10;вул. Запорізька, 10;-1;75575,40000000;для виробничих потреб;109;Для ;18;30;112;2004-08-30 00:00:00;;,26200000;На земельній ділянці знаходиться;0;,00000000;;0;,26200000;5,00000000;3778,77000000;,00000000;,00000000;,00000000;3778,77000000;314,90000000;2004-08-30 00:00:00;2014-08-30 00:00:00;2006-02-20 00:00:00;0;3993,36000000;332,78000000;0;,00000000;0;-1;-1;-1;
247;54;2008-09-15 17:08:06.097000000;113;2004-09-01 00:00:00;10;вул. Запорізька, 28;464;667062,60000000;Під складування металопрокату та інших негорючих будівельних матеріалів;109;Під складування металопрокату та інших негорючих будівельних матеріалів;18;30;113;2004-09-01 00:00:00;;1,12200000;На земельній ділянці об'єкти нерухомості не знаходиться;0;,00000000;3210500000:03:006:0001;0;1,12200000;4,00000000;26682,50000000;,00000000;,00000000;,00000000;26682,50000000;2223,54000000;2004-09-01 00:00:00;2014-09-01 00:00:00;2006-03-20 00:00:00;0;28197,60000000;2349,80000000;0;,00000000;0;-1;-1;-1;
248;60;2011-05-05 12:46:58.563000000;114;2004-09-01 00:00:00;10;роза вул. Шевченко-Нова-ІІ;459;2133920,00000000;Для комерційної діяльності під будівництво багатоповерхових будинків;102;Для комерційної діяльності під будівництво багатоповерхових будинків;14;30;114;2004-09-02 00:00:00;;1,60000000;На земельній ділянці об'єкти нерухомості не знаходиться;0;,00000000;3210500000:10:004:0022;0;1,60000000;5,00000000;106696,00000000;,00000000;,00000000;,00000000;106696,00000000;8891,33000000;2004-09-02 00:00:00;2014-09-02 00:00:00;;0;174488,40000000;14540,70000000;0;,00000000;0;-1;-1;-1;
249;54;2008-09-26 12:51:44.907000000;115;2004-09-03 00:00:00;5;;-1;167900,00000000;Для ;-1;Для ;18;30;115;2004-09-03 00:00:00;;2,10000000;;0;,00000000;;0;2,10000000;10,00000000;16790,00000000;,00000000;,00000000;,00000000;16790,00000000;1399,17000000;2004-09-03 00:00:00;2009-09-03 00:00:00;2008-01-28 00:00:00;0;17743,44000000;1478,62000000;0;,00000000;0;-1;-1;-1;
